filename,category,model,description,latency_seconds,tokens_used,success,error,timestamp
OUTDOOR_EmptyParkingLot_Night_BlueStreetlights_HighContrast.png,outdoor,Claude,"This image depicts an empty parking lot at night, illuminated by a symmetrical row of bright blue-white LED streetlights on both sides. The streetlights create a strong, linear perspective leading into the distance. The pavement appears smooth and clean, with clear yellow parking lane markings. The lot is completely vacant, surrounded by bare trees visible in the dark background. The lighting is intense and stark, creating a sense of isolation and urban emptiness. The scene looks cold and somewhat eerie, with a clinical, almost theatrical lighting that emphasizes the geometric lines and emptiness of the space.",3.7387430667877197,,True,,2025-11-22T20:36:35.378511
OUTDOOR_Navigation_ResidentialEntrance_StairsAndRailing_HouseNumber.png,outdoor,GPT-4V,"The image depicts the front of a house with light gray siding. Central to the image is a set of wooden steps with gray railings leading up to an elevated porch area. An orange door is visible at the top of the stairs. To the left of the steps, there's a paved patio area with an Adirondack chair. The right side of the image shows part of another house with large windows and a garden. Some snow is on the grass, suggesting cold weather.",113.07526993751526,976,True,,2025-11-22T20:38:30.484952
OUTDOOR_Navigation_ResidentialEntrance_StairsAndRailing_HouseNumber.png,outdoor,Gemini,"Ahead and slightly left, wooden stairs with metal handrails lead up to house number 151, which has an orange-brown front door. To the immediate left of the stairs is a clear, paved patio. To the right of the stairs, the grass has patches of snow. The stairs appear clear, but be aware of possible slippery conditions on the snowy grass.",3.89139986038208,,True,,2025-11-22T20:38:35.389765
OUTDOOR_Navigation_ResidentialEntrance_StairsAndRailing_HouseNumber.png,outdoor,Claude,"This image shows the exterior of a two-story house with gray siding, featuring a raised wooden deck with gray metal railings and stairs leading to the front entrance. The house number 151 is visible near the blue front door. 

Key details:
- Wooden deck elevated about 6-8 feet above ground level
- Stairs run from the deck down to a paved stone patio area on the left side
- Some patchy snow is visible on the grassy area to the right of the stairs
- A small tree or bush is visible on the right side of the image
- A blue sky can be seen in the background
- A dark chair is positioned near the lower-level window on the left side
- A red-colored building is partially visible in the far right background

The image appears to be taken on a clear day, likely in late winter or early spring, given the sparse snow patches and bright lighting.",5.64418888092041,,True,,2025-11-22T20:38:42.052277
OUTDOOR_Navigation_StreetsideBikeRack_TrafficBarrier_UrbanStreet.png,outdoor,GPT-4V,The image shows a row of parked bicycles on the right side of a city street. The bikes are secured within a designated area marked by yellow bollards and a yellow base. This area occupies a space typically used for car parking. Cars can be seen driving past on the street. The sidewalk is to the left with a few pedestrians and storefronts. The setting appears to be an urban environment with a focus on providing bike parking.,2.011522054672241,458,True,,2025-11-22T20:38:46.090788
OUTDOOR_Navigation_StreetsideBikeRack_TrafficBarrier_UrbanStreet.png,outdoor,Gemini,"Immediately to your right, a long temporary bike rack, marked by yellow posts, is full of bicycles and runs parallel to a busy street. A white car is passing close by the right side of the rack, moving right. The rack is filled with approximately fifteen bikes, so there is no space to park. To your left is a sidewalk. Be aware of active car traffic immediately adjacent to the bike rack.",9.993899583816528,,True,,2025-11-22T20:38:57.098235
OUTDOOR_Navigation_StreetsideBikeRack_TrafficBarrier_UrbanStreet.png,outdoor,Claude,"This image shows a bike parking area on a city street. Several bicycles are locked to yellow vertical poles in a designated parking zone. The parking area is bordered by yellow posts and a concrete base, located near the edge of the street. On the right side of the image, a car is moving, slightly blurred, indicating motion. In the background, there are trees and buildings lining the street, suggesting an urban environment. The scene appears to be during daytime with good visibility.

Key details:
- Multiple bicycles parked in a structured area
- Yellow safety poles marking the bike parking zone
- Car moving on the street
- Urban street setting with trees and buildings",4.129451036453247,,True,,2025-11-22T20:39:02.244393
OUTDOOR_CityCrosswalk_OverheadView_CrowdCrossing_Taxis.jpg,outdoor,GPT-4V,"The image shows an aerial view of a crosswalk with many pedestrians walking in various directions. The crosswalk has multiple white stripes and is busy with people scattered throughout. At the top of the image, a couple of yellow taxis are waiting at the intersection. Pedestrians are gathered on either side of the street, and the scene appears to be a typical busy urban area. The crosswalk takes up most of the image, creating a strong horizontal pattern.",1.7876877784729004,632,True,,2025-11-22T20:39:06.060652
OUTDOOR_CityCrosswalk_OverheadView_CrowdCrossing_Taxis.jpg,outdoor,Gemini,"You are looking down at a busy street crosswalk. Vehicles are stopped at the top, just before the crosswalk. Numerous pedestrians are actively crossing from left to right and right to left on the striped crosswalk. Heavy crowds are waiting on sidewalks to your left and right. It appears safe to cross, but expect high pedestrian traffic.",4.588190317153931,,True,,2025-11-22T20:39:11.662327
OUTDOOR_CityCrosswalk_OverheadView_CrowdCrossing_Taxis.jpg,outdoor,Claude,"Bird's-eye view of a busy pedestrian crosswalk:
- Large zebra crossing with white stripes spanning the full street width
- Multiple vehicles at the top of the image (yellow and dark-colored taxi/cars)
- Approximately 40-50 pedestrians crossing in various directions and positions
- People wearing different colored clothing (predominant colors: white, gray, red, blue)
- Scattered positioning of people across the crosswalk
- Appears to be an urban intersection with a high volume of foot traffic
- Crosswalk is clear and well-marked
- People seem to be moving independently and carefully across the street

Spatial key points:
- People distributed across entire crossing area
- Vehicles stopped at the top of the image
- Even spread of pedestrians from left to right

Critical observation: Pedestrians appear to be following traffic signals and using the designated crossing area safely.",5.8396100997924805,,True,,2025-11-22T20:39:18.526156
OUTDOOR_CrowdedStreetMarket_ClothingVendors_UrbanSetting_Daylight.jpg,outdoor,GPT-4V,"The image shows a bustling outdoor market in a tree-lined street. Stalls are set up on both sides, displaying various clothing items like shirts, dresses, and bags. The street is crowded with people walking and browsing. Tall trees provide shade over the market, and there are buildings visible in the background. The atmosphere is lively, with a variety of goods and shoppers enjoying the market.",2.178769826889038,959,True,,2025-11-22T20:39:22.734544
OUTDOOR_CrowdedStreetMarket_ClothingVendors_UrbanSetting_Daylight.jpg,outdoor,Gemini,"You are in a very crowded outdoor street market, walking amidst a dense throng of people. Clothing stalls line both your immediate left and right, with racks extending close to the walking path. Expect slow movement and close proximity to others and merchandise as you navigate forward.",4.295360803604126,,True,,2025-11-22T20:39:28.045126
OUTDOOR_CrowdedStreetMarket_ClothingVendors_UrbanSetting_Daylight.jpg,outdoor,Claude,"This is a bustling outdoor market street lined with large trees, creating a green canopy overhead. The scene is crowded with people browsing clothing racks on both sides of the walkway. Clothing stalls display a variety of colorful garments - bright shirts, denim, and light summer wear. The street is located in what appears to be a historic European city, with old buildings visible in the background. The market is densely populated, with people walking closely together, suggesting it's a popular and busy location. The sunlight filters through the trees, creating a bright, summery atmosphere. The street has a linear layout, with the market stalls running along both sides, creating a corridor for shoppers to walk through.",4.311592102050781,,True,,2025-11-22T20:39:33.375786
OUTDOOR_Navigation_ComplexIntersection_BikeLane_PedestrianCrossing.jpg,outdoor,GPT-4V,"The image shows an intersection in Ottawa, ON. In the foreground, a pathway splits to the left and right, with marked lanes for bicycles. The path is bordered by a sidewalk with directional arrows indicating traffic flow.

On the left, several traffic signs indicate a sharp left turn and warn cyclists. A utility pole is next to these signs. Across the intersection, the road surface is marked with green bike lanes and white pedestrian crossings.

To the right, a sign instructs cyclists to yield. Traffic lights, a street sign for Donald St, and trees are visible in the background.",4.253156900405884,998,True,,2025-11-22T20:39:39.655626
OUTDOOR_Navigation_ComplexIntersection_BikeLane_PedestrianCrossing.jpg,outdoor,Gemini,"You are at a paved pathway intersection in Ottawa, ON, designed for both pedestrians and cyclists.

**Spatial Layout**:
*   To your immediate right, there's a concrete sidewalk.
*   The paved path you're on curves to your left, leading into a marked crosswalk with white stripes and a green bike lane.
*   Ahead and slightly left, two signs are posted: one indicates a curved left lane, the other a diamond with a bicycle symbol and a right arrow, both above yellow and black striped markers.
*   A utility pole is directly ahead of you, with a street sign ""Donald St"" on it. Traffic lights for the main intersection are visible, and the one closest to you appears yellow.
*   To your right, another sign shows a red yield triangle, indicating ""Yield to bicycles and pedestrians.""

**Critical Status**:
*   The traffic light ahead appears yellow, meaning you should prepare to stop or proceed with caution if safe.
*   You must yield to bicycles and pedestrians when entering the shared crossing from your current position, as indicated by the sign on your right.

**Immediate Concerns**:
*   Be prepared to yield.
*   Exercise caution as you approach the intersection; traffic lights are active, with one appearing yellow.
*   The paved path ahead integrates into a marked bike and pedestrian crossing.",7.190816879272461,,True,,2025-11-22T20:39:47.853233
OUTDOOR_Navigation_ComplexIntersection_BikeLane_PedestrianCrossing.jpg,outdoor,Claude,"This image shows a street intersection in Ottawa, Ontario, with a focus on bicycle infrastructure. Key details:

1. Spatial Layout:
- Green-painted bike lanes on the right side of the street
- Traffic signals and signs at the intersection
- Wooden utility pole in the center
- Trees and buildings in the background

2. Critical Status:
- Multiple traffic signals with yellow lights
- Bicycle route signage indicating dedicated cycling paths
- Intersection appears designed with cyclist safety in mind

3. Immediate Concerns:
- Zebra-striped warning signs near the bike lane
- Yield sign for cyclists
- Intersection looks complex with multiple lanes and turn options

The scene appears to be on a cloudy day, with a mix of concrete sidewalks, asphalt roads, and green-painted bike lanes, demonstrating Ottawa's urban cycling infrastructure.",5.393120050430298,,True,,2025-11-22T20:39:54.260997
OUTDOOR_Navigation_ConcreteSidewalk_UtilityPoles_ResidentialStreet.jpg,outdoor,GPT-4V,"The image shows a sidewalk running parallel to a road. On the left, there are utility poles positioned next to the road. A car is partially visible behind one of the poles. The sidewalk is on the right, bordered by grass. Trees and a fence are further to the right, with a grassy area extending along the sidewalk. There are no people or immediate obstacles visible on the sidewalk.",1.8804199695587158,450,True,,2025-11-22T20:39:58.154550
OUTDOOR_Navigation_ConcreteSidewalk_UtilityPoles_ResidentialStreet.jpg,outdoor,Gemini,"**Right ahead, a clear concrete sidewalk leads forward.** To your immediate left, a series of wooden utility poles separate the sidewalk from an asphalt road. A dark parked car is visible on the road next to the poles.",3.805938720703125,,True,,2025-11-22T20:40:02.966776
OUTDOOR_Navigation_ConcreteSidewalk_UtilityPoles_ResidentialStreet.jpg,outdoor,Claude,"The image shows a paved road with a concrete sidewalk running parallel to it. On the left side, a wooden utility pole stands close to the road's edge. The sidewalk is on the right side of the image, bordered by a grassy area with some trees and green vegetation. The scene appears to be in a suburban or residential area with a clean, well-maintained look. There's a small sign visible in the distance, and the website ""www.pedestrians.org"" is watermarked at the bottom of the image, suggesting this might be related to pedestrian infrastructure or walkability.

Key spatial details:
- Road on left side
- Sidewalk on right side
- Utility pole near road's edge on left
- Green area with trees next to sidewalk

The environment looks pedestrian-friendly with a clear, separated walking path.",5.125672101974487,,True,,2025-11-22T20:40:09.113311
OUTDOOR_Navigation_ModularAccessibilityRamp_Stairs_CommercialBuilding.jpg,outdoor,GPT-4V,"The image shows an accessibility ramp and stair setup leading to a pair of double doors on the side of a beige building. To the left, there is a gradual aluminum ramp with railings, featuring a switchback design to accommodate different elevations. On the right, there are a few stairs, also with railings, leading up to the entry platform in front of the doors. The area is paved with dark asphalt, and the entry platform is elevated to reach the height of the door entrance. The setup is designed for accessibility, providing options for both walking and wheelchair access.",2.6428191661834717,1336,True,,2025-11-22T20:40:13.778017
OUTDOOR_Navigation_ModularAccessibilityRamp_Stairs_CommercialBuilding.jpg,outdoor,Gemini,"You are facing a tan building with two entry options to a raised landing in front of a double door:

1.  **Left:** A metal access ramp begins approximately 10 feet in front of you, leads left, then turns right to the landing.
2.  **Right:** A set of metal stairs is immediately to your right, also leading to the same landing.

Both the ramp and stairs have sturdy handrails. The double door on the landing has windows and prominent yellow ""CAUTION"" stickers.",3.7443270683288574,,True,,2025-11-22T20:40:18.533061
OUTDOOR_Navigation_ModularAccessibilityRamp_Stairs_CommercialBuilding.jpg,outdoor,Claude,"The image shows two aluminum wheelchair ramps with handrails, positioned in front of a beige metal-sided building. The ramps have flat, non-slip surfaces and vertical safety railings. They lead to a gray door with two small rectangular windows, which has yellow warning stickers. The ramps are situated on a black asphalt surface, and appear to be designed for accessibility, allowing people with mobility challenges to enter the building easily. The ramps are identical in design and are positioned at slightly different angles, creating a zigzag pattern.",4.303452968597412,,True,,2025-11-22T20:40:23.859930
OUTDOOR_Navigation_PedestrianCrosswalk_SuburbanStreet_PersonCrossing.jpg,outdoor,GPT-4V,"A person with a light blue backpack is walking across a crosswalk from left to right. The crosswalk is at an intersection in a residential area. Cars are parked along the street on the right, and there are houses in the background. Trees line the sidewalk on the left side. The scene appears calm with no immediate traffic or obstacles in the person's path.",2.5807888507843018,1294,True,,2025-11-22T20:40:28.464118
OUTDOOR_Navigation_PedestrianCrosswalk_SuburbanStreet_PersonCrossing.jpg,outdoor,Gemini,"You are at a street corner with a marked crosswalk directly in front of you. A person with a light blue backpack is walking across it from left to right, about 10 feet ahead. A yellow tactile mat marks the curb cut to your immediate left, indicating the start of the crosswalk. Cars are parked along the street to your right; be aware of traffic.",5.272139072418213,,True,,2025-11-22T20:40:34.744319
OUTDOOR_Navigation_PedestrianCrosswalk_SuburbanStreet_PersonCrossing.jpg,outdoor,Claude,"Here's a street scene with a critical safety focus:

Spatial Layout:
- A crosswalk with white striped markings crosses a residential street
- A person with a light blue backpack is walking across the crosswalk
- Cars are parked along both sides of the street
- A yellow pedestrian crossing warning area is visible on the left corner
- Trees and houses line the street edges

Critical Status:
- Pedestrian is mid-crossing, walking safely within the marked crosswalk
- Street appears calm with no immediate vehicle traffic
- Crosswalk provides a designated safe walking path

Immediate Concerns:
- Ensure continued safe street crossing
- Stay alert for potential vehicle movement
- Maintain visibility and use designated pedestrian areas

The scene represents a typical urban residential street with clear pedestrian infrastructure designed to promote safety.",5.818794012069702,,True,,2025-11-22T20:40:41.570208
OUTDOOR_Navigation_StonePatio_CurvedStairs_MultiLevelAccess.jpg,outdoor,GPT-4V,"This image shows a well-designed backyard patio area. In the center, there are curved stone steps leading up to a raised patio section near the house. The house has light-colored siding with large windows and a glass door.

On the raised patio, there is outdoor seating with a small table and chairs featuring red cushions. A grill sits on a stone counter to the left.

Below, the lower patio area features another seating section with red cushions around a square fire pit. There are stone walls surrounding the areas, and various potted plants provide greenery around the patio, enhancing the landscape design. In the background, there’s plenty of grass and additional buildings.",3.1081461906433105,1352,True,,2025-11-22T20:40:46.694436
OUTDOOR_Navigation_StonePatio_CurvedStairs_MultiLevelAccess.jpg,outdoor,Gemini,"You are on a multi-level stone patio, looking down. Directly in front, wide, curved stone steps descend. To your left, a stone wall runs along the steps, featuring a grill on top near the house and a small fountain further left. On the lower patio, left of the steps, a square stone fire pit has a visible flame. Red-cushioned seating surrounds the fire pit and a patio area further back.

**Immediate Concerns:** Be aware of the curved steps descending directly in front of you. A lit fire pit is on the lower patio to your left.",4.930546998977661,,True,,2025-11-22T20:40:52.631169
OUTDOOR_Navigation_StonePatio_CurvedStairs_MultiLevelAccess.jpg,outdoor,Claude,"Here's a detailed description of the outdoor space:

Layout:
- Stone-built multi-level patio area with curved stone steps
- Connected to a light-colored vinyl-sided house
- Stone walls and stone-paved ground create distinct levels and areas

Key Features:
- Curved stone staircase with 4-5 wide steps leading to a raised seating area
- Built-in stone kitchen/grill area on the left side with countertop
- Small seating area with two chairs and red cushions on the raised level
- Fire pit on the lower level to the left
- Potted plants and greenery scattered around the space
- Stone paving in muted gray/beige tones

Landscaping:
- Green shrubs and plants bordering the patio
- Hanging flower baskets near the house
- Well-manicured garden area visible to the side

Critical Navigation Notes",5.741726875305176,,True,,2025-11-22T20:40:59.390351
TEXT_AccessRules_PoolGateSign_RegulatoryText_ApartmentComplex.jpg,text,GPT-4V,"The image shows a metal gate leading to a pool area. On the left, a sign provides the pool and spa hours, stating they are open from 8 am to 10 pm and are for residents and their guests only. It notes that guests must be accompanied by a resident, with a limit of two guests per apartment. The sign also advises keeping the gate locked for safety reasons, and there is a health warning related to people with active diarrhea. Behind the gate, there are tables with blue umbrellas and a building with balconies is visible in the background.",3.713947057723999,1334,True,,2025-11-22T20:41:05.125387
TEXT_AccessRules_PoolGateSign_RegulatoryText_ApartmentComplex.jpg,text,Gemini,"You are at a closed, light-grey double gate with glass panels, likely leading to a pool or spa. To your immediate left, a sign displays crucial information.

**Critical warnings:**
*   It states, **""Please keep gate locked. You may save a child's life.""**
*   **Prohibits entry for anyone with active diarrhea in the past 14 days.**

**Access details:**
*   The pool is open **8 AM to 10 PM**.
*   It is for **residents and their guests only** (limit 2 guests per apartment, guests must be accompanied by a resident).

You will need to open this gate to proceed.",5.541851758956909,,True,,2025-11-22T20:41:11.674244
TEXT_AccessRules_PoolGateSign_RegulatoryText_ApartmentComplex.jpg,text,Claude,"Here's a description focused on key information:

Location: Pool and spa entrance area of an apartment complex
Layout: Glass gate/doors with gray signage on the left side, multiple glass panels, concrete walkway

Key Pool Rules (Critical Information):
- Hours: 8am to 10pm
- Residents and their guests only
- Maximum 2 guests per apartment
- Guests must be accompanied by a resident
- IMPORTANT SAFETY NOTE: Keep gate locked - ""You may save a child's life""

Health Restriction: Persons with active diarrhea or who have had diarrhea in the past 14 days are not allowed to enter the pool water

Immediate Concerns:
- Gate must remain closed
- Follow guest limitations
- Observe health guidelines to prevent illness spread

The setting appears to be a modern, clean apartment complex with a secure pool and spa area, emphasizing safety and restricted access",6.253963947296143,,True,,2025-11-22T20:41:18.946808
TEXT_CarDashboard_InstrumentCluster_WarningLights_ActiveDisplay.jpg,text,GPT-4V,"The image shows a car dashboard with several warning lights illuminated. Key details:

1. **Center**: A digital display shows lane departure warning and speed indicator. 
2. **Left**: Indicators for tire pressure, fog lights, and a warning light with an exclamation mark inside a triangle.
3. **Right**: ABS, brake system, and check engine lights are on.
4. **Speedometer and Tachometer**: Positioned prominently, showing a speed of approximately 0 km/h and engine revolutions.
5. **Temperature and Fuel Gauges**: Located at the lower edges.

These indicate potential issues like tire pressure, braking systems, and engine warnings that may need attention.",3.762101888656616,1362,True,,2025-11-22T20:41:24.722580
TEXT_CarDashboard_InstrumentCluster_WarningLights_ActiveDisplay.jpg,text,Gemini,"**Immediate action required:**

*   **Critical Warnings:** The red **BRAKE** warning light is on, indicating a critical brake system issue. A prominent red collision warning is active in the center of the display. Red airbag and seatbelt warning lights are also illuminated at the bottom.
*   **System Faults:** The yellow **ABS** and **CHECK ENGINE** lights are both on, along with a yellow tire pressure warning and a traction control warning (car with squiggly lines). The speed limiter (""LIM"") is also engaged.
*   **Current Status:** You are currently traveling at approximately **85 mph** with high beams active. Fuel is just under half, and the engine temperature is slightly below 250°F.",8.983893156051636,,True,,2025-11-22T20:41:34.714892
TEXT_CarDashboard_InstrumentCluster_WarningLights_ActiveDisplay.jpg,text,Claude,"This image shows a car dashboard instrument cluster, focused on the speedometer and tachometer. Key observations:

Critical Status:
- Vehicle is stationary (0 km/h)
- Multiple warning lights are active (red/orange indicators)
- ABS, Brake, and Check Engine lights are illuminated

Layout:
- Speedometer on left, tachometer on right
- Center has multiple indicator icons including parking mode, auto-hold
- Warning lights distributed around the edges

Immediate Concerns:
- Active warning lights suggest potential mechanical issues requiring immediate attention
- Vehicle is currently not moving
- Multiple system indicators are lit, indicating potential vehicle problems

Recommendations:
- Check vehicle systems before driving
- Address warning lights by consulting vehicle manual or seeking professional diagnostic service",4.89782190322876,,True,,2025-11-22T20:41:40.633358
TEXT_ChalkboardMenu_HandwrittenCoffeePrices_CafeDrinks.jpg,text,GPT-4V,"This image shows a chalkboard menu for coffee and hot drinks. The menu is framed with a beige border and features fanciful lettering at the top saying ""Coffee and Hot Drinks.""

The menu lists:
- Flat White, Cappuccino, Latte, Macchiato, Long Black, Mocha, and Espresso. Prices range from $3.50 to $5.00.
- Other options include Hot Chocolate, Homemade Chai Latte, Turmeric Latte, Matcha Latte, and assorted Teas, priced between $3.50 and $5.00.

The bottom section mentions additional options for syrups (vanilla, caramel, and hazelnut) and milk substitutes (soy, almond, lactose-free), each for an extra $0.50. 

There’s a small drawing of a coffee cup and a stylized heartbeat line at the bottom.",3.840634822845459,1054,True,,2025-11-22T20:41:46.494233
TEXT_ChalkboardMenu_HandwrittenCoffeePrices_CafeDrinks.jpg,text,Gemini,"You are looking at a standing menu board, vertically oriented and centered in front of you. It's a black chalk-style board with white text, framed by light-colored wood.

**Critical Status (Menu and Pricing):**
The menu lists ""Coffee and Hot Drinks"" at the top. All prices are listed as two options (e.g., $4.00 $4.50), likely for different sizes.

**Coffee Section (Top):**
*   **Flat White:** $4.00, $4.50
*   **Cappuccino:** $4.00, $4.50
*   **Latte:** $4.00, $4.50
*   **Macchiato:** $4.50, $5.00
*   **Long Black:** $3.50, $4.00
*   **Mocha:** $3.50, $4.00
*   **Espresso:** $3.50, $4.00

**Other Hot Drinks Section (Middle):**
*   **Hot Chocolate:** $4.00, $4.50
*   **Homemade Chai latte:** $4.00, $4.50
*   **Turmeric latte:** $4.50, $5.00
*   **Matcha latte:** $4.50, $5.00
*   **Tea assorted:** $3.50, $4.00

**Add-ons (Bottom):**
*   **Syrups:** Vanilla, Caramel, Hazelnut - $0.50 extra
*   **Milk options:** Soy, Almond, Lactose Free - $0.50 extra

There are no immediate concerns or obstacles.",5.031930208206177,,True,,2025-11-22T20:41:52.539420
TEXT_ChalkboardMenu_HandwrittenCoffeePrices_CafeDrinks.jpg,text,Claude,"This is a coffee shop menu board written in white chalk on a black background within a white frame. The board is divided into two sections:

Top Section - Coffee Drinks:
- Lists coffee varieties like Flat White, Cappuccino, Latte, Macchiato, Long Black, Mocha, and Espresso
- Prices range from $3.50 to $5.00 depending on size

Bottom Section - Hot Drinks:
- Includes Hot Chocolate, Homemade Chai Latte, Turmeric Latte, Matcha Latte, and Assorted Tea
- Prices range from $3.50 to $5.00

Additional Information:
- Syrups available: Vanilla, Caramel, Hazelnut (extra $0.50)
- Milk options: Soy, Almond, Lact",4.502971887588501,,True,,2025-11-22T20:41:58.067641
TEXT_MenuBoard_RestaurantPricing_MultipleSections_MountedSign.jpg,text,GPT-4V,"The image shows several wooden menu boards from a restaurant. Here's a breakdown of what each board offers:

1. **Outlaw Burritos**:
   - Large burritos with a variety of fillings like carne asada, grilled chicken, pulled pork, quinoa, and fried cod, all served with tater tots, cheese, pico de gallo, and other toppings. Prices range from around $11.00 to $12.00.

2. **Tacos**:
   - Options include carne asada, chicken, pulled pork, and fish tacos on a 6"" flour or corn tortilla. Prices range from $5.50 to $5.75.

3. **Salads**:
   - ""Texas Tumbleweed"" salad with greens, grilled chicken, bacon, corn, and other toppings for $12.50.

4. **Wild Loaded Tots**:
   - Tots bowls with toppings like carne asada, grilled chicken, pulled pork, and more. Prices",4.067193269729614,1422,True,,2025-11-22T20:42:04.155356
TEXT_MenuBoard_RestaurantPricing_MultipleSections_MountedSign.jpg,text,Gemini,"This is a restaurant menu board, displaying three main sections.

1.  **Left:** ""Outlaw Burritos"" menu, featuring burritos rolled in 13-inch tortillas with tater tots inside, priced mostly between $11 and $12. Options include California, Gold Rush, Bank Heist, Veggie, Bangin' Baja Fish, and Boomtown Breakfast Burrito.
2.  **Center:** ""Tacos"" menu at the top, served on 6-inch flour tortillas (corn available), priced around $5.50-$5.75. Options include Carne Asada, Chicken, Pulled Pork, and Fish Taco. Below that is ""Salads,"" with ""Texas Tumbleweed"" for $12.50.
3.  **Right:** ""Wild Loaded Tots"" menu at the top, offering bowl-style loaded tots mostly between $11 and $12. Options include Locked & Loaded, Santa Fe, BBQ Tots, God Buster, Card Shark, and Pony Express. Below that is ""Sides & Stuff,"" including ""Little Outlaws"" (kids' meal) for $8, various sides like seasoned tots, chips & salsa, fruit cup, and esquites for around $3-$5, and ""Sweet Stuff"" like ice cream cookie sandwiches for $5. Drinks like soda and milk are also listed for $2.50-$3.25.

You can order from any of these categories.",5.29473090171814,,True,,2025-11-22T20:42:10.455730
TEXT_MenuBoard_RestaurantPricing_MultipleSections_MountedSign.jpg,text,Claude,"This image shows a restaurant menu board for ""Outlaw Burritos"" with multiple sections:

Left Board (Burritos & Tacos):
- Offers various burritos like California, Gold Rush, Bank Heist, Veggie, Bangin' Baja Fish, and Boomtown Breakfast Burrito
- Prices range from $11.00 to $12.00
- Includes a Tacos section with Carne Asada, Chicken, Pulled Pork, and Fish Taco
- Taco prices range from $5.50 to $5.75
- A Salads section with a ""Texas Tumbleweed"" salad priced at $12.50

Right Board (Wild Loaded Tots & Sides):
- Offers items like Locked & Loaded, Santa Fe, BBQ Tots,",5.75197696685791,,True,,2025-11-22T20:42:17.227422
TEXT_Navigation_SupermarketEntrance_KrogerFacade_WayfindingSign.jpg,text,GPT-4V,"The image shows the entrance of a Kroger store. The building is primarily white with the Kroger logo prominently displayed above the entrance in blue lettering. The logo includes a stylized shopping cart design. Below the logo, there are large glass double doors with handles, and above the doors, there's an address number ""3001."" The façade is arched, and the area around the entrance is clean and well-maintained. There are some plants and signage near the doors.",2.7788147926330566,637,True,,2025-11-22T20:42:22.028914
TEXT_Navigation_SupermarketEntrance_KrogerFacade_WayfindingSign.jpg,text,Gemini,"You are directly in front of the main entrance to a Kroger grocery store. The prominent blue ""Kroger"" sign, featuring a shopping cart icon, is centered high above the automatic sliding glass doors ahead. The entrance is framed by white brick columns on your left and right. The store number, ""3001"", is visible above the doors. The path directly to the entrance appears clear.",3.3160839080810547,,True,,2025-11-22T20:42:26.351695
TEXT_Navigation_SupermarketEntrance_KrogerFacade_WayfindingSign.jpg,text,Claude,"This is an image of a Kroger grocery store entrance. The building is white with architectural details like columns and an arched entrance. The Kroger logo, in bright blue, is prominently displayed above the main entrance doors. The entrance has glass doors with two blue circular signs. There are yellow safety bollards in front of the entrance and a trash receptacle to the right side. The sky is clear blue, suggesting it's a sunny day. The storefront appears clean and well-maintained, typical of a modern grocery store location.",3.553291082382202,,True,,2025-11-22T20:42:30.924741
TEXT_OpenBook_PrintedParagraphs_YellowedPaper_SpineCurvature.jpg,text,GPT-4V,"The image shows an open book with text on two pages. The left page features part of a narrative discussing a public speaking experience involving a CEO and someone named Will Greenwood, expressing a sense of doubt with the question ""Why did I agree to this?"" The right page seems to discuss themes around personal development, like loving your strengths, adding meaning to work, and potential career paths, such as working in a global team or opening a skate shop. The lighting highlights the texture of the paper, giving it a warm tone.",3.3145339488983154,1326,True,,2025-11-22T20:42:36.262552
TEXT_OpenBook_PrintedParagraphs_YellowedPaper_SpineCurvature.jpg,text,Gemini,"An open book with text is visible, with the spine running down the center. The text on the right page is mostly clear and readable, while the text on the left page is blurry.",3.2939488887786865,,True,,2025-11-22T20:42:40.564902
TEXT_OpenBook_PrintedParagraphs_YellowedPaper_SpineCurvature.jpg,text,Claude,"This is a close-up image of an open book, showing two pages with dense text. The pages have a warm, yellowish tone typical of aged or printed paper. The text is sharp and readable, appearing to be from a book discussing professional or personal development topics. The pages are slightly curved, with the center crease visible between them, creating a sense of depth. The image is focused on the text, with the details and paragraphs clearly visible, though not completely legible at this resolution.",4.550715208053589,,True,,2025-11-22T20:42:46.140626
TEXT_RetailShelf_CandyBarProducts_PricingLabels_DenseDisplay.jpg,text,GPT-4V,"The image shows a shelf with various chocolate bars displayed in rows. From left to right on the top shelf, you can see ""Eat-More,"" ""Bounty,"" and ""Twix"" bars. On the bottom shelf, there are ""Kit Kat Chunky,"" ""Skor,"" and ""Mr. Big"" bars. Each row has price labels, most priced at 0.89, with one item at 0.99. The labels are evenly spaced along the shelf's edge. The shelf has a green trim.",2.154202938079834,649,True,,2025-11-22T20:42:50.309379
TEXT_RetailShelf_CandyBarProducts_PricingLabels_DenseDisplay.jpg,text,Gemini,"You are facing two shelves of candy bars in a store.

*   **Top shelf:** From left to right are Eat-More, Bounty, and Twix. All are priced at $.89.
*   **Bottom shelf:** From left to right are Kit Kat Chunky and Skok, both priced at $.89. On the far right, Mr. Big bars are $.99.",3.578857183456421,,True,,2025-11-22T20:42:54.897573
