filename,category,yolo_model,llm_model,approach_version,configuration,description,detection_latency,generation_latency,total_latency,num_objects_detected,objects_detected,avg_confidence,tokens_used,success,error,timestamp
OUTDOOR_Navigation_PedestrianCrosswalk_SuburbanStreet_PersonCrossing.jpg,outdoor,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,"In the scene, there is a person in the center, a backpack and a handbag in the center, and a truck on the right top. Cars are located at the center top, left top, and right top. 

Critical items to note for safety:
- A person is in the center.
- Multiple cars are present, with some at the center top, left top, and right top.
- A truck is on the right top.

Immediate concerns:
- Be cautious of the cars and the truck, especially those at the center and left top.
- Proceed with caution due to the presence of multiple vehicles in different directions.

Action to take:
- Stay alert and be aware of the potential movement of cars and the truck.
- Ensure safety when navigating the area due to the varied positions of the vehicles.",0.07765507698059082,1.8271260261535645,1.952209711074829,11,"[{'class': 'person', 'bbox': [800.9732666015625, 356.8644714355469, 1024.5810546875, 935.4140625], 'confidence': 0.884186863899231, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'medium', 'area_ratio': 0.048525201612903225}, {'class': 'car', 'bbox': [1092.0836181640625, 298.38079833984375, 1393.28173828125, 439.3344421386719], 'confidence': 0.8767921328544617, 'h_position': 'center', 'v_position': 'top', 'position': 'center top', 'size': 'medium', 'area_ratio': 0.015924595895067516}, {'class': 'car', 'bbox': [749.4083251953125, 290.52044677734375, 937.078125, 392.1791076660156], 'confidence': 0.8591747879981995, 'h_position': 'center', 'v_position': 'top', 'position': 'center top', 'size': 'small', 'area_ratio': 0.0071561364462209304}, {'class': 'car', 'bbox': [893.7131958007812, 300.1358947753906, 1124.377685546875, 420.1738586425781], 'confidence': 0.748301088809967, 'h_position': 'center', 'v_position': 'top', 'position': 'center top', 'size': 'medium', 'area_ratio': 0.010385782480776444}, {'class': 'car', 'bbox': [427.5914306640625, 274.3702392578125, 493.89697265625, 346.05975341796875], 'confidence': 0.7406489849090576, 'h_position': 'left', 'v_position': 'top', 'position': 'left top', 'size': 'small', 'area_ratio': 0.0017829752848368343}, {'class': 'car', 'bbox': [93.54495239257812, 285.7172546386719, 361.5061950683594, 430.0748596191406], 'confidence': 0.6287476420402527, 'h_position': 'left', 'v_position': 'top', 'position': 'left top', 'size': 'medium', 'area_ratio': 0.01450946818735934}, {'class': 'truck', 'bbox': [1307.361083984375, 292.65679931640625, 1763.8460693359375, 494.5146789550781], 'confidence': 0.4776911437511444, 'h_position': 'right', 'v_position': 'top', 'position': 'right top', 'size': 'medium', 'area_ratio': 0.034563050918979744}, {'class': 'backpack', 'bbox': [840.9231567382812, 444.2362976074219, 1021.1603393554688, 690.41748046875], 'confidence': 0.36024004220962524, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'medium', 'area_ratio': 0.016643287286665417}, {'class': 'handbag', 'bbox': [833.6107177734375, 421.5956726074219, 1019.9182739257812, 691.6026000976562], 'confidence': 0.35603851079940796, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'medium', 'area_ratio': 0.018868841722149286}, {'class': 'car', 'bbox': [203.7200469970703, 289.5635070800781, 363.48516845703125, 421.8095397949219], 'confidence': 0.3503422737121582, 'h_position': 'left', 'v_position': 'top', 'position': 'left top', 'size': 'small', 'area_ratio': 0.007925094799090397}, {'class': 'car', 'bbox': [1303.918701171875, 292.5610046386719, 1632.4190673828125, 490.4791564941406], 'confidence': 0.2504991292953491, 'h_position': 'right', 'v_position': 'top', 'position': 'right top', 'size': 'medium', 'area_ratio': 0.024387165639066018}]",0.5938784182071686,606,True,,2025-11-24T01:12:43.910424
OUTDOOR_Navigation_StonePatio_CurvedStairs_MultiLevelAccess.jpg,outdoor,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,"The image shows a bench and a chair at the center. Five potted plants are located around the scene: one at the right center, one at the right top, one at the left bottom, and two at the left center. The critical information to note is the presence of the bench and chair in the center of the scene. No immediate concerns or safety-critical elements are detected. It's important to be cautious when moving around to avoid tripping over the bench or chair.",0.07435894012451172,0.9524409770965576,1.0722837448120117,7,"[{'class': 'chair', 'bbox': [704.2328491210938, 273.17486572265625, 783.0034790039062, 374.9718933105469], 'confidence': 0.7066161036491394, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'small', 'area_ratio': 0.008352725219726562}, {'class': 'potted plant', 'bbox': [795.5650634765625, 319.0823669433594, 889.3065795898438, 390.81524658203125], 'confidence': 0.568809986114502, 'h_position': 'right', 'v_position': 'center', 'position': 'right center', 'size': 'small', 'area_ratio': 0.007004530334472656}, {'class': 'potted plant', 'bbox': [837.0382080078125, 159.39659118652344, 889.6357421875, 225.76882934570312], 'confidence': 0.5198715329170227, 'h_position': 'right', 'v_position': 'top', 'position': 'right top', 'size': 'small', 'area_ratio': 0.003636475118001302}, {'class': 'bench', 'bbox': [703.7062377929688, 274.0867919921875, 782.39599609375, 373.8730163574219], 'confidence': 0.48169639706611633, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'small', 'area_ratio': 0.008179326883951822}, {'class': 'potted plant', 'bbox': [124.64086151123047, 616.9698486328125, 332.17877197265625, 791.423583984375], 'confidence': 0.39536210894584656, 'h_position': 'left', 'v_position': 'bottom', 'position': 'left bottom', 'size': 'medium', 'area_ratio': 0.037714335123697915}, {'class': 'potted plant', 'bbox': [215.41195678710938, 251.14080810546875, 293.4453125, 427.5971374511719], 'confidence': 0.37704116106033325, 'h_position': 'left', 'v_position': 'center', 'position': 'left center', 'size': 'medium', 'area_ratio': 0.01434320780436198}, {'class': 'potted plant', 'bbox': [225.9631805419922, 286.18994140625, 290.728271484375, 408.290283203125], 'confidence': 0.27841830253601074, 'h_position': 'left', 'v_position': 'center', 'position': 'left center', 'size': 'small', 'area_ratio': 0.008237333170572916}]",0.475402227469853,376,True,,2025-11-24T01:12:45.489323
TEXT_AccessRules_PoolGateSign_RegulatoryText_ApartmentComplex.jpg,text,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,No objects detected in the image. Please provide a description of the scene or context so I can assist you effectively.,0.07653498649597168,0.5343198776245117,0.66090989112854,0,[],0.0,224,True,,2025-11-24T01:12:46.656394
TEXT_CarDashboard_InstrumentCluster_WarningLights_ActiveDisplay.jpg,text,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,There is a clock at the center of the image. No other objects were detected. The clock is the only object in the scene and it is located at the center. There are no safety-critical elements or urgent concerns in the image. The user should be aware that there is a clock in the center of the image.,0.07638978958129883,0.7158358097076416,0.8253538608551025,1,"[{'class': 'clock', 'bbox': [19.006874084472656, 4.540771961212158, 1254.92626953125, 653.329345703125], 'confidence': 0.4188956916332245, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'large', 'area_ratio': 0.7651792232268531}]",0.4188956916332245,279,True,,2025-11-24T01:12:47.988692
TEXT_ChalkboardMenu_HandwrittenCoffeePrices_CafeDrinks.jpg,text,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,The image contains no detected objects. It appears to be an empty scene with no identifiable elements or obstacles. No critical information or safety concerns are present in the image. The user can proceed assuming there are no immediate threats or obstacles in the environment.,0.08362007141113281,0.8034670352935791,0.939237117767334,0,[],0.0,250,True,,2025-11-24T01:12:49.429926
TEXT_MenuBoard_RestaurantPricing_MultipleSections_MountedSign.jpg,text,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,"Two books are detected in the image. Both books are located at the left center and center center of the image. The confidence levels for the detection of these objects are 0.47 and 0.27 respectively.

Immediate Concerns: 
- There are no immediate threats or obstacles in the scene.

Action:
- If you are looking for the books, they are located towards the left and center of the image. 
- No urgent actions are needed based on the current scene.",0.06434011459350586,1.329089879989624,1.4255809783935547,2,"[{'class': 'book', 'bbox': [19.36029052734375, 13.279449462890625, 1199.13134765625, 880.1990356445312], 'confidence': 0.474046915769577, 'h_position': 'left', 'v_position': 'center', 'position': 'left center', 'size': 'large', 'area_ratio': 0.4932323314525463}, {'class': 'book', 'bbox': [12.89593505859375, 50.908172607421875, 1865.5836181640625, 969.9664306640625], 'confidence': 0.27230554819107056, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'large', 'area_ratio': 0.8211457730516976}]",0.3731762319803238,324,True,,2025-11-24T01:12:51.362606
TEXT_Navigation_SupermarketEntrance_KrogerFacade_WayfindingSign.jpg,text,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,"In the image, there is a clock at the center bottom and a truck at the left bottom. The truck is the safety-critical element due to its presence at the left bottom. Be cautious of the truck's location and potential movement. Keep a safe distance and be aware of its presence when navigating the area.",0.0737311840057373,0.8145110607147217,0.926358699798584,2,"[{'class': 'clock', 'bbox': [281.6752624511719, 412.916015625, 298.2384033203125, 430.46038818359375], 'confidence': 0.3266412615776062, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'small', 'area_ratio': 0.0009628558806665217}, {'class': 'truck', 'bbox': [32.185298919677734, 441.3343505859375, 62.069095611572266, 482.9046630859375], 'confidence': 0.2595263421535492, 'h_position': 'left', 'v_position': 'bottom', 'position': 'left bottom', 'size': 'small', 'area_ratio': 0.004116231970158217}]",0.2930838018655777,309,True,,2025-11-24T01:12:52.793138
TEXT_OpenBook_PrintedParagraphs_YellowedPaper_SpineCurvature.jpg,text,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,"There are two books in the image, one at the center and the other at the left center. The books are the main objects in the scene. There are no immediate threats or obstacles in the image. The user should be aware of the presence of the two books. No urgent actions are needed based on the information provided.",0.11327409744262695,0.732140064239502,0.8886928558349609,2,"[{'class': 'book', 'bbox': [712.70849609375, 0.0, 2992.78759765625, 1970.3935546875], 'confidence': 0.39987075328826904, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'large', 'area_ratio': 0.7487755}, {'class': 'book', 'bbox': [1.757669448852539, 3.000354766845703, 1993.3404541015625, 1971.3492431640625], 'confidence': 0.2504904568195343, 'h_position': 'left', 'v_position': 'center', 'position': 'left center', 'size': 'large', 'area_ratio': 0.6533549583333333}]",0.3251806050539017,292,True,,2025-11-24T01:12:54.187378
TEXT_RetailShelf_CandyBarProducts_PricingLabels_DenseDisplay.jpg,text,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,"The image is empty with no objects detected. There are no obstacles, stairs, doors, or crosswalks present. The scene is clear and there are no immediate concerns. The user can proceed without any specific actions needed.",0.056993961334228516,0.5766561031341553,0.6754059791564941,0,[],0.0,246,True,,2025-11-24T01:12:55.370365
TEXT_TimesSquare_DigitalBillboards_Night_AdvertisingDensity.jpg,text,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,"In the image, there are 6 people scattered around the center, bottom, and right side. The most critical person is located at the center bottom. Another important person is at the right bottom. A TV is also present at the right center. 

Immediate concerns are the positioning and movements of the people, especially the person at the center bottom, as they are safety-critical. Be cautious of potential interactions or obstacles caused by their presence. Pay attention to the TV at the right center for additional context.

Ensure to navigate carefully around the people, especially the critical ones, to avoid collisions or obstructions. If needed, ask for assistance or use auditory cues to maintain awareness of their locations.",0.06901097297668457,1.3332457542419434,1.4410080909729004,7,"[{'class': 'person', 'bbox': [365.0205383300781, 455.8118591308594, 407.115478515625, 503.0067443847656], 'confidence': 0.6733153462409973, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'small', 'area_ratio': 0.005883279713203884}, {'class': 'person', 'bbox': [327.2568054199219, 452.8241882324219, 359.89739990234375, 496.2066955566406], 'confidence': 0.5113561153411865, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'small', 'area_ratio': 0.004193410577437404}, {'class': 'tv', 'bbox': [350.83544921875, 135.83255004882812, 588.85595703125, 320.3276672363281], 'confidence': 0.5104836821556091, 'h_position': 'right', 'v_position': 'center', 'position': 'right center', 'size': 'large', 'area_ratio': 0.1300450754967721}, {'class': 'person', 'bbox': [507.1186828613281, 459.3783264160156, 554.693115234375, 503.9646911621094], 'confidence': 0.4561690092086792, 'h_position': 'right', 'v_position': 'bottom', 'position': 'right bottom', 'size': 'small', 'area_ratio': 0.006281600623186153}, {'class': 'person', 'bbox': [296.0276794433594, 456.77276611328125, 321.7034606933594, 494.0780334472656], 'confidence': 0.4341026246547699, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'small', 'area_ratio': 0.0028365371295609935}, {'class': 'person', 'bbox': [449.775634765625, 187.064208984375, 549.669189453125, 283.67791748046875], 'confidence': 0.3595898747444153, 'h_position': 'right', 'v_position': 'center', 'position': 'right center', 'size': 'medium', 'area_ratio': 0.028580570107979448}, {'class': 'person', 'bbox': [578.5540771484375, 453.9120178222656, 610.7994384765625, 503.03564453125], 'confidence': 0.2748332619667053, 'h_position': 'right', 'v_position': 'bottom', 'position': 'right bottom', 'size': 'small', 'area_ratio': 0.004690858307282412}]",0.4599785591874804,495,True,,2025-11-24T01:12:57.313071
TEXT_WeatheredWarningSign_NoParking_Roadside_FadingPrint.jpg,text,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,No objects are detected in the image. It appears to be an empty scene with no identifiable elements. No critical information or immediate concerns are present. The user can proceed without any specific actions or safety considerations.,0.06742286682128906,0.8188338279724121,0.9257669448852539,0,[],0.0,242,True,,2025-11-24T01:12:58.744193
TEXT_WoodenCrate_StencilText_BAKERAndCo_VintageCocoa.jpg,text,yolov8n,gpt-3.5-turbo,2.5,YOLOv8N+gpt-3.5-turbo,No objects detected in the image. The scene is currently empty with no identifiable objects or elements. No critical information or safety concerns are present. Please proceed with caution and be aware of any changes in your surroundings.,0.06475520133972168,0.5635368824005127,0.6649041175842285,0,[],0.0,243,True,,2025-11-24T01:12:59.911421
